order_date,requested_delivery_date,Customer Country Code,Product Code,Description,order_type,Customer Order Code,value,Curr,items,Route
18.08.2011,01.03.2012,DE,L12918900,Parka Outdoor Lifestyle STD,VO,3200730810,66.06,EUR,6,FR01DE
18.08.2011,01.06.2012,SK,L12918900,Parka Outdoor Lifestyle STD,VO,3200730897,33.39,EUR,3,1
23.08.2011,12.04.2012,DE,L12918900,Parka Outdoor Lifestyle STD,VO,3200735482,44.04,EUR,4,FR01DE
25.08.2011,01.03.2012,DE,L12918900,Parka Outdoor Lifestyle STD,VO,3200738828,41.84,EUR,4,FR01DE
26.08.2011,05.03.2012,AT,L12918900,Parka Outdoor Lifestyle STD,VO,3200739493,55.33,EUR,5,AT0003
29.08.2011,19.03.2012,AT,L12918900,Parka Outdoor Lifestyle STD,VO,3200741192,64.26,EUR,6,AT0003
30.08.2011,01.05.2012,RU,L12918900,Parka Outdoor Lifestyle STD,VO,3200741570,2091.5,RUB,5,RU0001
31.08.2011,16.03.2012,DE,L12918900,Parka Outdoor Lifestyle STD,VO,3200741947,62.75,EUR,6,FR01DE
01.09.2011,01.03.2012,EE,L12918900,Parka Outdoor Lifestyle STD,VO,3200742814,32.5,EUR,5,FR02EE
01.09.2011,20.02.2012,FI,L12918900,Parka Outdoor Lifestyle STD,VO,3200742931,60.34,EUR,7,FI01FR
02.09.2011,20.02.2012,FI,L12918900,Parka Outdoor Lifestyle STD,VO,3200743262,60.34,EUR,7,FI01FR
02.09.2011,20.02.2012,FI,L12918900,Parka Outdoor Lifestyle STD,VO,3200743295,60.34,EUR,7,FI01FR
02.09.2011,20.02.2012,FI,L12918900,Parka Outdoor Lifestyle STD,VO,3200743297,60.34,EUR,7,FI01FR
02.09.2011,20.02.2012,FI,L12918900,Parka Outdoor Lifestyle STD,VO,3200743316,60.34,EUR,7,FI01FR
02.09.2011,01.03.2012,PL,L12918900,Parka Outdoor Lifestyle STD,VO,3200743517,173.43,PLN,4,1
07.09.2011,02.03.2012,DE,L12918900,Parka Outdoor Lifestyle STD,VO,3200745808,66.06,EUR,6,FR01DE
09.09.2011,19.03.2012,AT,L12918900,Parka Outdoor Lifestyle STD,VO,3200747186,33.91,EUR,3,AT0003
16.09.2011,01.03.2012,BE,L12918900,Parka Outdoor Lifestyle STD,VO,3200753557,10,EUR,1,BE0001
21.09.2011,01.05.2012,ES,L12918900,Parka Outdoor Lifestyle STD,VO,3200755943,29.6,EUR,3,SP0003
22.09.2011,06.03.2012,IT,L12918900,Parka Outdoor Lifestyle STD,VO,3200756641,45.6,EUR,4,IT0000
26.09.2011,01.02.2012,AD,L12918900,Parka Outdoor Lifestyle STD,VO,3200758443,60.69,EUR,6,AD0001
26.09.2011,01.02.2012,AD,L12918900,Parka Outdoor Lifestyle STD,VO,3200758444,60.69,EUR,6,AD0001
19.10.2011,01.03.2012,ES,L12918900,Parka Outdoor Lifestyle STD,VO,3200773491,32.28,EUR,3,SP0003
28.10.2011,01.03.2012,ES,L12918900,Parka Outdoor Lifestyle STD,VO,3200778348,32.28,EUR,3,SP0003
23.01.2012,15.04.2012,RU,L12918900,Parka Outdoor Lifestyle STD,VO,3200828659,4183,RUB,10,RU0001
22.06.2011,01.03.2012,CH,L12919000,Parka Outdoor Lifestyle STD,VO,3200696921,84.48,CHF,4,FR01CH
01.07.2011,19.03.2012,CH,L12919000,Parka Outdoor Lifestyle STD,VO,3200700302,87.53,CHF,4,FR01CH
01.07.2011,15.03.2012,CH,L12919000,Parka Outdoor Lifestyle STD,VO,3200700307,144.48,CHF,7,FR01CH
04.07.2011,05.03.2012,CH,L12919000,Parka Outdoor Lifestyle STD,VO,3200708069,72,CHF,3,FR01CH
05.07.2011,01.05.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200708268,2456.4,RUB,6,RU0001
06.07.2011,01.04.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200708397,2002.5,RUB,5,RU0001
06.07.2011,01.04.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200708401,3284.1,RUB,9,RU0001
06.07.2011,01.04.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200708514,2429.7,RUB,6,RU0001
06.07.2011,30.06.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200708525,2616.6,RUB,7,RU0001
07.07.2011,01.04.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200709021,2896.95,RUB,7,RU0001
07.07.2011,15.02.2012,CH,L12919000,Parka Outdoor Lifestyle STD,VO,3200709247,126.72,CHF,6,FR01CH
08.07.2011,30.05.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200709358,2047,RUB,5,RU0001
08.07.2011,01.05.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200709448,2322.9,RUB,6,RU0001
11.07.2011,30.06.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200710610,0,RUB,\N,RU0001
11.07.2011,01.05.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200710631,2002.5,RUB,5,RU0001
11.07.2011,30.06.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200710731,3916,RUB,10,RU0001
11.07.2011,07.03.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200710820,8.51,EUR,1,FR01DE
12.07.2011,15.03.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200711071,71.7,EUR,7,FR01DE
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200711442,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200711444,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200711447,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200711454,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200711465,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200711467,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200711468,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200711486,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200711492,0,EUR,\N,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200711494,0,EUR,\N,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200711495,0,EUR,\N,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200711496,0,EUR,\N,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200711497,0,EUR,\N,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200711498,0,EUR,\N,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200711499,0,EUR,\N,FI0003
13.07.2011,01.03.2012,NL,L12919000,Parka Outdoor Lifestyle STD,VO,3200711597,60.59,EUR,6,FR01NL
14.07.2011,15.04.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200712050,0,RUB,\N,RU0001
15.07.2011,15.04.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200712233,2002.5,RUB,5,RU0001
15.07.2011,30.04.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200712250,4806,RUB,12,RU0001
15.07.2011,01.05.2012,SK,L12919000,Parka Outdoor Lifestyle STD,VO,3200712326,33.39,EUR,3,1
18.07.2011,02.03.2012,FR,L12919000,Parka Outdoor Lifestyle STD,VO,3200713357,37.6,EUR,4,FR0001
18.07.2011,30.05.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200713402,0,RUB,\N,RU0001
18.07.2011,30.05.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200713506,2047,RUB,5,RU0001
19.07.2011,15.04.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200713926,5731.6,RUB,14,RU0001
19.07.2011,30.06.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200713943,5731.6,RUB,14,RU0001
19.07.2011,15.03.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200714069,41.76,EUR,4,FR01DE
20.07.2011,15.03.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200714476,41.4,EUR,4,FR01DE
20.07.2011,01.03.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200714478,44.04,EUR,4,FR01DE
25.07.2011,30.05.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200716923,2002.5,RUB,5,RU0001
25.07.2011,01.03.2012,CH,L12919000,Parka Outdoor Lifestyle STD,VO,3200717015,84.48,CHF,4,FR01CH
26.07.2011,02.04.2012,IT,L12919000,Parka Outdoor Lifestyle STD,VO,3200717392,57.6,EUR,6,IT0000
26.07.2011,05.03.2012,FI,L12919000,Parka Outdoor Lifestyle STD,VO,3200717532,73.21,EUR,9,FI01FR
26.07.2011,09.04.2012,PT,L12919000,Parka Outdoor Lifestyle STD,VO,3200717549,32.28,EUR,3,PT0001
29.07.2011,15.02.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200719143,79.36,EUR,8,FR01DE
01.08.2011,27.03.2012,PL,L12919000,Parka Outdoor Lifestyle STD,VO,3200720980,0,PLN,\N,1
01.08.2011,01.03.2012,SK,L12919000,Parka Outdoor Lifestyle STD,VO,3200721007,0,EUR,\N,1
02.08.2011,09.04.2012,PL,L12919000,Parka Outdoor Lifestyle STD,VO,3200721407,151.52,PLN,4,1
02.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200721879,1590.4,CZK,7,FR01CZ
02.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200721895,1590.4,CZK,7,FR01CZ
02.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200721932,1590.4,CZK,7,FR01CZ
02.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200721949,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200722134,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200722139,1363.2,CZK,6,FR01CZ
03.08.2011,15.02.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200722140,39.68,EUR,4,FR01DE
03.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200722146,1363.2,CZK,6,FR01CZ
03.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200722149,1136,CZK,5,FR01CZ
03.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200722151,908.8,CZK,4,FR01CZ
03.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200722152,908.8,CZK,4,FR01CZ
03.08.2011,05.03.2012,CZ,L12919000,Parka Outdoor Lifestyle STD,VO,3200722158,1590.4,CZK,7,1
05.08.2011,05.03.2012,CH,L12919000,Parka Outdoor Lifestyle STD,VO,3200723970,48,CHF,2,FR01CH
05.08.2011,01.03.2012,GR,L12919000,Parka Outdoor Lifestyle STD,VO,3200724129,0,EUR,\N,FR02GR
08.08.2011,01.03.2012,EE,L12919000,Parka Outdoor Lifestyle STD,VO,3200725679,19.5,EUR,3,FR02EE
11.08.2011,02.03.2012,US,L12919000,Parka Outdoor Lifestyle STD,VO,3200727147,25.2,EUR,4,FR02UA
14.08.2011,30.03.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200729611,41.84,EUR,4,FR01DE
16.08.2011,10.04.2012,CH,L12919000,Parka Outdoor Lifestyle STD,VO,3200729837,72,CHF,3,FR01CH
23.08.2011,01.04.2012,FI,L12919000,Parka Outdoor Lifestyle STD,VO,3200730182,6.7,EUR,1,FI01FR
18.08.2011,01.06.2012,SK,L12919000,Parka Outdoor Lifestyle STD,VO,3200730897,22.26,EUR,2,1
19.08.2011,02.04.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200731473,66.06,EUR,6,FR01DE
23.08.2011,09.04.2012,FI,L12919000,Parka Outdoor Lifestyle STD,VO,3200735513,48.78,EUR,6,FI01FR
25.08.2011,20.02.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200739134,41.84,EUR,4,FR01DE
26.08.2011,01.03.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200739387,80.15,EUR,8,FR01DE
26.08.2011,05.03.2012,AT,L12919000,Parka Outdoor Lifestyle STD,VO,3200739493,55.33,EUR,5,AT0003
30.08.2011,20.03.2012,DE,L12919000,Parka Outdoor Lifestyle STD,VO,3200741543,62.76,EUR,6,FR01DE
30.08.2011,01.03.2012,NL,L12919000,Parka Outdoor Lifestyle STD,VO,3200741783,648.65,EUR,65,FR01NL
31.08.2011,01.03.2012,FR,L12919000,Parka Outdoor Lifestyle STD,VO,3200741980,40,EUR,4,FR0001
31.08.2011,23.02.2012,IT,L12919000,Parka Outdoor Lifestyle STD,VO,3200742215,36,EUR,3,IT0000
01.09.2011,01.03.2012,EE,L12919000,Parka Outdoor Lifestyle STD,VO,3200742814,32.5,EUR,5,FR02EE
01.09.2011,20.02.2012,FI,L12919000,Parka Outdoor Lifestyle STD,VO,3200742931,60.34,EUR,7,FI01FR
02.09.2011,20.02.2012,FI,L12919000,Parka Outdoor Lifestyle STD,VO,3200743262,60.34,EUR,7,FI01FR
02.09.2011,30.05.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200743265,0,RUB,\N,RU0001
02.09.2011,20.02.2012,FI,L12919000,Parka Outdoor Lifestyle STD,VO,3200743295,60.34,EUR,7,FI01FR
02.09.2011,20.02.2012,FI,L12919000,Parka Outdoor Lifestyle STD,VO,3200743297,60.34,EUR,7,FI01FR
02.09.2011,20.02.2012,FI,L12919000,Parka Outdoor Lifestyle STD,VO,3200743316,60.34,EUR,7,FI01FR
02.09.2011,27.03.2012,PL,L12919000,Parka Outdoor Lifestyle STD,VO,3200743514,0,PLN,\N,1
05.09.2011,01.03.2012,IT,L12919000,Parka Outdoor Lifestyle STD,VO,3200744782,61.92,EUR,6,IT0000
08.09.2011,30.06.2012,FI,L12919000,Parka Outdoor Lifestyle STD,VO,3200746610,0,EUR,\N,FI01FR
09.09.2011,19.03.2012,AT,L12919000,Parka Outdoor Lifestyle STD,VO,3200747186,33.91,EUR,3,AT0003
20.09.2011,25.02.2012,ES,L12919000,Parka Outdoor Lifestyle STD,VO,3200755711,32.28,EUR,3,SP0003
26.09.2011,01.02.2012,AD,L12919000,Parka Outdoor Lifestyle STD,VO,3200758443,60.69,EUR,6,AD0001
08.07.2011,15.02.2012,CH,L12919000,Parka Outdoor Lifestyle STD,VO,3200758503,1511.99,CHF,70,FR01CH
28.09.2011,01.03.2012,IT,L12919000,Parka Outdoor Lifestyle STD,VO,3200759628,0,EUR,\N,IT0000
30.09.2011,05.03.2012,IT,L12919000,Parka Outdoor Lifestyle STD,VO,3200760900,32.76,EUR,3,IT0000
26.10.2011,05.03.2012,PT,L12919000,Parka Outdoor Lifestyle STD,VO,3200777142,0,EUR,\N,PT0001
28.10.2011,01.03.2012,ES,L12919000,Parka Outdoor Lifestyle STD,VO,3200778348,32.28,EUR,3,SP0003
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200813327,64.26,EUR,6,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200813366,53.55,EUR,5,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200813590,85.68,EUR,8,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200814085,53.55,EUR,5,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200817621,42.84,EUR,4,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200817879,74.97,EUR,7,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200818840,42.84,EUR,4,FR01SI
13.07.2011,15.02.2012,SI,L12919000,Parka Outdoor Lifestyle STD,VO,3200819178,64.26,EUR,6,FR01SI
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200819182,107.1,EUR,10,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200819184,107.1,EUR,10,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200819186,107.1,EUR,10,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200819196,128.52,EUR,12,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200819201,128.52,EUR,12,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200819206,128.52,EUR,12,FI0003
13.07.2011,15.02.2012,HR,L12919000,Parka Outdoor Lifestyle STD,VO,3200819210,107.1,EUR,10,FI0003
23.01.2012,15.04.2012,RU,L12919000,Parka Outdoor Lifestyle STD,VO,3200828659,4183,RUB,10,RU0001
04.07.2011,15.02.2012,CH,L12919100,Parka Outdoor Lifestyle STD,VO,3200707942,88.46,CHF,4,FR01CH
06.07.2011,01.04.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200708397,2002.5,RUB,5,RU0001
07.07.2011,30.04.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200709045,1958,RUB,5,RU0001
07.07.2011,15.02.2012,CH,L12919100,Parka Outdoor Lifestyle STD,VO,3200709247,126.72,CHF,6,FR01CH
08.07.2011,30.04.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200709352,2865.8,RUB,7,RU0001
08.07.2011,30.05.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200709358,2047,RUB,5,RU0001
08.07.2011,01.05.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200709448,2710.05,RUB,7,RU0001
08.07.2011,15.05.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200709494,1935.75,RUB,5,RU0001
11.07.2011,30.06.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200710610,3204,RUB,8,RU0001
11.07.2011,01.05.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200710631,2002.5,RUB,5,RU0001
11.07.2011,30.04.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200710764,8223.6,RUB,22,RU0001
11.07.2011,30.04.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200710767,4160.75,RUB,10,RU0001
14.07.2011,30.04.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200712049,3275.2,RUB,8,RU0001
15.07.2011,30.04.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200712250,4806,RUB,12,RU0001
15.07.2011,01.03.2012,SK,L12919100,Parka Outdoor Lifestyle STD,VO,3200712320,33.39,EUR,3,1
18.07.2011,30.06.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200713361,2803.5,RUB,7,RU0001
18.07.2011,30.05.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200713402,0,RUB,\N,RU0001
18.07.2011,30.05.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200713506,2047,RUB,5,RU0001
20.07.2011,01.03.2012,SK,L12919100,Parka Outdoor Lifestyle STD,VO,3200714530,24,EUR,2,1
21.07.2011,15.03.2012,SK,L12919100,Parka Outdoor Lifestyle STD,VO,3200715243,159.45,EUR,15,1
25.07.2011,01.03.2012,CH,L12919100,Parka Outdoor Lifestyle STD,VO,3200716886,147.84,CHF,7,FR01CH
26.07.2011,05.03.2012,FI,L12919100,Parka Outdoor Lifestyle STD,VO,3200717532,56.94,EUR,7,FI01FR
26.07.2011,09.04.2012,PT,L12919100,Parka Outdoor Lifestyle STD,VO,3200717549,32.28,EUR,3,PT0001
26.07.2011,01.03.2012,CH,L12919100,Parka Outdoor Lifestyle STD,VO,3200717593,67.05,CHF,3,FR01CH
27.07.2011,01.03.2012,CH,L12919100,Parka Outdoor Lifestyle STD,VO,3200717816,0,CHF,\N,FR01CH
27.07.2011,01.03.2012,DE,L12919100,Parka Outdoor Lifestyle STD,VO,3200718029,32.69,EUR,3,FR01DE
28.07.2011,08.03.2012,CH,L12919100,Parka Outdoor Lifestyle STD,VO,3200718806,134.39,CHF,7,FR01CH
29.07.2011,30.04.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200719165,4005,RUB,10,RU0001
01.08.2011,30.05.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200720970,4650.25,RUB,11,RU0001
02.08.2011,15.02.2012,CH,L12919100,Parka Outdoor Lifestyle STD,VO,3200721597,128.51,CHF,6,FR01CH
03.08.2011,05.03.2012,CZ,L12919100,Parka Outdoor Lifestyle STD,VO,3200722152,908.8,CZK,4,FR01CZ
05.08.2011,01.03.2012,GR,L12919100,Parka Outdoor Lifestyle STD,VO,3200724129,0,EUR,\N,FR02GR
08.08.2011,02.04.2012,FR,L12919100,Parka Outdoor Lifestyle STD,VO,3200725753,35.2,EUR,4,FR0001
11.08.2011,05.03.2012,CH,L12919100,Parka Outdoor Lifestyle STD,VO,3200726926,24.27,CHF,1,FR01CH
18.08.2011,01.06.2012,SK,L12919100,Parka Outdoor Lifestyle STD,VO,3200730897,22.26,EUR,2,1
25.08.2011,01.03.2012,AT,L12919100,Parka Outdoor Lifestyle STD,VO,3200738898,78.3,EUR,7,AT0003
26.08.2011,01.02.2012,IT,L12919100,Parka Outdoor Lifestyle STD,VO,3200739340,25.2,EUR,3,IT0000
29.08.2011,01.03.2012,FR,L12919100,Parka Outdoor Lifestyle STD,VO,3200740991,40,EUR,4,FR0001
30.08.2011,02.04.2012,DE,L12919100,Parka Outdoor Lifestyle STD,VO,3200741599,32.69,EUR,3,FR01DE
01.09.2011,01.03.2012,EE,L12919100,Parka Outdoor Lifestyle STD,VO,3200742814,19.5,EUR,3,FR02EE
02.09.2011,30.05.2012,RU,L12919100,Parka Outdoor Lifestyle STD,VO,3200743265,0,RUB,\N,RU0001
02.09.2011,15.04.2012,BG,L12919100,Parka Outdoor Lifestyle STD,VO,3200743288,45,EUR,6,FR02BG
02.09.2011,05.03.2012,CH,L12919100,Parka Outdoor Lifestyle STD,VO,3200743290,20.4,CHF,1,FR01CH
05.09.2011,12.03.2012,PT,L12919100,Parka Outdoor Lifestyle STD,VO,3200744877,0,EUR,\N,PT0001
26.10.2011,05.03.2012,PT,L12919100,Parka Outdoor Lifestyle STD,VO,3200777142,0,EUR,\N,PT0001
22.06.2011,01.03.2012,CH,L12919200,Parka Outdoor Lifestyle STD,VO,3200696921,105.6,CHF,5,FR01CH
30.06.2011,29.03.2012,DE,L12919200,Parka Outdoor Lifestyle STD,VO,3200700160,44.04,EUR,4,FR01DE
01.07.2011,19.03.2012,CH,L12919200,Parka Outdoor Lifestyle STD,VO,3200700302,109.42,CHF,5,FR01CH
01.07.2011,05.03.2012,CH,L12919200,Parka Outdoor Lifestyle STD,VO,3200700306,61.2,CHF,3,FR01CH
04.07.2011,15.02.2012,CH,L12919200,Parka Outdoor Lifestyle STD,VO,3200707942,88.46,CHF,4,FR01CH
05.07.2011,01.05.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200708268,2456.4,RUB,6,RU0001
06.07.2011,01.04.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200708397,2002.5,RUB,5,RU0001
06.07.2011,01.04.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200708401,3284.1,RUB,9,RU0001
06.07.2011,06.03.2012,CH,L12919200,Parka Outdoor Lifestyle STD,VO,3200708417,66.35,CHF,3,FR01CH
06.07.2011,30.06.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200708525,3738,RUB,10,RU0001
07.07.2011,01.04.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200709021,3310.8,RUB,8,RU0001
07.07.2011,25.05.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200709051,4699.2,RUB,12,RU0001
08.07.2011,30.04.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200709352,2456.4,RUB,6,RU0001
08.07.2011,30.05.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200709358,2047,RUB,5,RU0001
08.07.2011,01.05.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200709448,2322.9,RUB,6,RU0001
08.07.2011,10.02.2012,CH,L12919200,Parka Outdoor Lifestyle STD,VO,3200709518,7661.48,CHF,385,FR01CH
11.07.2011,30.04.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200710610,3204,RUB,8,RU0001
11.07.2011,01.05.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200710631,2002.5,RUB,5,RU0001
11.07.2011,30.06.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200710731,1958,RUB,5,RU0001
11.07.2011,30.04.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200710764,8223.6,RUB,22,RU0001
11.07.2011,30.04.2012,RU,L12919200,Parka Outdoor Lifestyle STD,VO,3200710767,4576.82,RUB,11,RU0001
13.07.2011,01.02.2012,DE,L12919200,Parka Outdoor Lifestyle STD,VO,3200711415,371.83,EUR,36,FR01DE
13.07.2011,15.02.2012,SI,L12919200,Parka Outdoor Lifestyle STD,VO,3200711439,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919200,Parka Outdoor Lifestyle STD,VO,3200711447,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919200,Parka Outdoor Lifestyle STD,VO,3200711449,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919200,Parka Outdoor Lifestyle STD,VO,3200711454,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919200,Parka Outdoor Lifestyle STD,VO,3200711465,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919200,Parka Outdoor Lifestyle STD,VO,3200711468,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919200,Parka Outdoor Lifestyle STD,VO,3200711478,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919200,Parka Outdoor Lifestyle STD,VO,3200711486,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,SI,L12919200,Parka Outdoor Lifestyle STD,VO,3200711490,0,EUR,\N,FR01SI
13.07.2011,15.02.2012,HR,L12919200,Parka Outdoor Lifestyle STD,VO,3200711492,0,EUR,\N,FI0003
13.07.2011,15.02.2012,HR,L12919200,Parka Outdoor Lifestyle STD,VO,3200711494,0,EUR,\N,FI0003
13.07.2011,15.02.2012,HR,L12919200,Parka Outdoor Lifestyle STD,VO,3200711495,0,EUR,\N,FI0003
13.07.2011,15.02.2012,HR,L12919200,Parka Outdoor Lifestyle STD,VO,3200711496,0,EUR,\N,FI0003
13.07.2011,15.02.2012,HR,L12919200,Parka Outdoor Lifestyle STD,VO,3200711497,0,EUR,\N,FI0003
